Quadrant,File Name,Path,Category Type,Image Index
Q2,grid_107_52_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_52_224.png_upsampled4.png,Tumor,107
Q2,grid_113_31_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_113_31_224.png_upsampled1.png,Tumor,113
Q2,grid_107_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_49_224.png,Tumor,107
Q2,grid_89_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_89_45_224.png,Tumor,89
Q2,grid_100_52_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_100_52_224.png_upsampled1.png,Tumor,100
Q2,grid_77_36_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_77_36_224.png_upsampled0.png,Tumor,77
Q2,grid_104_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_104_45_224.png,Tumor,104
Q2,grid_105_53_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_105_53_224.png_upsampled1.png,Tumor,105
Q2,grid_114_31_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_114_31_224.png_upsampled4.png,Tumor,114
Q2,grid_104_46_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_104_46_224.png_upsampled3.png,Tumor,104
Q2,grid_82_52_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_82_52_224.png_upsampled3.png,Tumor,82
Q2,grid_119_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_119_53_224.png,Tumor,119
Q2,grid_106_40_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_106_40_224.png_upsampled4.png,Tumor,106
Q2,grid_94_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_94_53_224.png,Tumor,94
Q2,grid_82_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_82_51_224.png,Tumor,82
Q2,grid_119_31_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_119_31_224.png,Tumor,119
Q2,grid_117_34_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_117_34_224.png,Tumor,117
Q2,grid_75_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_75_49_224.png,Tumor,75
Q2,grid_108_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_108_51_224.png,Tumor,108
Q2,grid_108_41_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_108_41_224.png,Tumor,108
Q2,grid_89_49_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_89_49_224.png_upsampled2.png,Tumor,89
Q2,grid_97_53_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_97_53_224.png_upsampled1.png,Tumor,97
Q2,grid_103_43_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_103_43_224.png_upsampled1.png,Tumor,103
Q2,grid_96_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_96_52_224.png,Tumor,96
Q2,grid_105_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_105_48_224.png,Tumor,105
Q2,grid_114_34_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_114_34_224.png_upsampled2.png,Tumor,114
Q2,grid_110_34_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_110_34_224.png,Tumor,110
Q2,grid_115_35_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_115_35_224.png,Tumor,115
Q2,grid_77_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_77_48_224.png,Tumor,77
Q2,grid_110_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_110_46_224.png,Tumor,110
Q2,grid_103_45_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_103_45_224.png,Tumor,103
Q2,grid_76_50_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_76_50_224.png_upsampled1.png,Tumor,76
Q2,grid_113_30_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_113_30_224.png_upsampled0.png,Tumor,113
Q2,grid_100_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_100_49_224.png,Tumor,100
Q2,grid_93_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_93_53_224.png,Tumor,93
Q2,grid_80_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_80_50_224.png,Tumor,80
Q2,grid_106_48_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_106_48_224.png_upsampled1.png,Tumor,106
Q2,grid_119_35_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_119_35_224.png_upsampled3.png,Tumor,119
Q2,grid_118_52_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_118_52_224.png_upsampled3.png,Tumor,118
Q2,grid_99_41_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_99_41_224.png,Tumor,99
Q2,grid_99_48_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_99_48_224.png_upsampled1.png,Tumor,99
Q2,grid_107_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_52_224.png,Tumor,107
Q2,grid_109_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_109_47_224.png,Tumor,109
Q2,grid_100_53_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_100_53_224.png_upsampled0.png,Tumor,100
Q2,grid_78_48_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_78_48_224.png_upsampled4.png,Tumor,78
Q2,grid_107_50_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_50_224.png_upsampled1.png,Tumor,107
Q2,grid_114_33_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_114_33_224.png,Tumor,114
Q2,grid_102_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_102_53_224.png,Tumor,102
Q2,grid_102_43_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_102_43_224.png,Tumor,102
Q2,grid_119_31_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_119_31_224.png_upsampled4.png,Tumor,119
Q2,grid_103_43_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_103_43_224.png_upsampled0.png,Tumor,103
Q2,grid_97_53_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_97_53_224.png_upsampled0.png,Tumor,97
Q2,grid_89_49_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_89_49_224.png_upsampled1.png,Tumor,89
Q2,grid_113_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_113_53_224.png,Tumor,113
Q2,grid_108_53_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_108_53_224.png_upsampled3.png,Tumor,108
Q2,grid_118_35_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_118_35_224.png,Tumor,118
Q2,grid_107_50_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_50_224.png_upsampled3.png,Tumor,107
Q2,grid_80_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_80_49_224.png,Tumor,80
Q2,grid_108_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_108_48_224.png,Tumor,108
Q2,grid_79_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_79_36_224.png,Tumor,79
Q2,grid_105_52_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_105_52_224.png_upsampled2.png,Tumor,105
Q2,grid_112_50_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_112_50_224.png_upsampled1.png,Tumor,112
Q2,grid_105_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_105_51_224.png,Tumor,105
Q2,grid_105_41_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_105_41_224.png,Tumor,105
Q2,grid_116_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_116_52_224.png,Tumor,116
Q2,grid_113_31_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_113_31_224.png,Tumor,113
Q2,grid_106_48_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_106_48_224.png_upsampled2.png,Tumor,106
Q2,grid_90_50_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_90_50_224.png_upsampled3.png,Tumor,90
Q2,grid_118_52_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_118_52_224.png_upsampled1.png,Tumor,118
Q2,grid_88_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_88_51_224.png,Tumor,88
Q2,grid_119_33_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_119_33_224.png,Tumor,119
Q2,grid_106_48_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_106_48_224.png_upsampled3.png,Tumor,106
Q2,grid_82_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_82_53_224.png,Tumor,82
Q2,grid_91_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_91_50_224.png,Tumor,91
Q2,grid_78_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_78_52_224.png,Tumor,78
Q2,grid_107_39_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_39_224.png,Tumor,107
Q2,grid_113_30_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_113_30_224.png_upsampled2.png,Tumor,113
Q2,grid_117_36_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_117_36_224.png,Tumor,117
Q2,grid_99_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_99_48_224.png,Tumor,99
Q2,grid_104_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_104_47_224.png,Tumor,104
Q2,grid_109_46_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_109_46_224.png_upsampled0.png,Tumor,109
Q2,grid_94_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_94_51_224.png,Tumor,94
Q2,grid_77_48_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_77_48_224.png_upsampled2.png,Tumor,77
Q2,grid_108_53_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_108_53_224.png_upsampled2.png,Tumor,108
Q2,grid_97_53_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_97_53_224.png_upsampled3.png,Tumor,97
Q2,grid_119_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_119_51_224.png,Tumor,119
Q2,grid_89_49_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_89_49_224.png_upsampled0.png,Tumor,89
Q2,grid_80_48_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_80_48_224.png,Tumor,80
Q2,grid_118_34_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_118_34_224.png,Tumor,118
Q2,grid_95_52_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_95_52_224.png_upsampled3.png,Tumor,95
Q2,grid_78_37_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_78_37_224.png_upsampled3.png,Tumor,78
Q2,grid_114_34_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_114_34_224.png_upsampled4.png,Tumor,114
Q2,grid_77_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_77_50_224.png,Tumor,77
Q2,grid_112_53_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_112_53_224.png_upsampled1.png,Tumor,112
Q2,grid_113_30_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_113_30_224.png,Tumor,113
Q2,grid_116_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_116_53_224.png,Tumor,116
Q2,grid_105_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_105_40_224.png,Tumor,105
Q2,grid_102_52_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_102_52_224.png_upsampled3.png,Tumor,102
Q2,grid_111_44_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_111_44_224.png_upsampled2.png,Tumor,111
Q2,grid_79_37_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_79_37_224.png,Tumor,79
Q2,grid_95_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_95_46_224.png,Tumor,95
Q2,grid_108_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_108_49_224.png,Tumor,108
Q2,grid_118_52_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_118_52_224.png_upsampled4.png,Tumor,118
Q2,grid_104_49_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_104_49_224.png_upsampled3.png,Tumor,104
Q2,grid_108_50_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_108_50_224.png_upsampled3.png,Tumor,108
Q2,grid_107_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_38_224.png,Tumor,107
Q2,grid_99_41_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_99_41_224.png_upsampled2.png,Tumor,99
Q2,grid_112_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_112_44_224.png,Tumor,112
Q2,grid_119_32_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_119_32_224.png,Tumor,119
Q2,grid_107_53_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_53_224.png_upsampled2.png,Tumor,107
Q2,grid_91_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_91_51_224.png,Tumor,91
Q2,grid_82_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_82_52_224.png,Tumor,82
Q2,grid_113_34_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_113_34_224.png_upsampled1.png,Tumor,113
Q2,grid_88_52_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_88_52_224.png_upsampled1.png,Tumor,88
Q2,grid_109_48_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_109_48_224.png_upsampled3.png,Tumor,109
Q2,grid_116_35_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_116_35_224.png_upsampled1.png,Tumor,116
Q2,grid_119_31_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_119_31_224.png_upsampled2.png,Tumor,119
Q2,grid_104_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_104_46_224.png,Tumor,104
Q2,grid_79_50_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_79_50_224.png_upsampled3.png,Tumor,79
Q2,grid_105_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_105_49_224.png,Tumor,105
Q2,grid_88_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_88_49_224.png,Tumor,88
Q2,grid_79_50_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_79_50_224.png_upsampled1.png,Tumor,79
Q2,grid_105_51_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_105_51_224.png_upsampled1.png,Tumor,105
Q2,grid_117_52_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_117_52_224.png_upsampled2.png,Tumor,117
Q2,grid_108_40_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_108_40_224.png,Tumor,108
Q2,grid_106_39_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_106_39_224.png_upsampled2.png,Tumor,106
Q2,grid_116_35_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_116_35_224.png_upsampled3.png,Tumor,116
Q2,grid_108_50_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_108_50_224.png,Tumor,108
Q2,grid_96_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_96_53_224.png,Tumor,96
Q2,grid_80_51_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_80_51_224.png,Tumor,80
Q2,grid_105_52_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_105_52_224.png_upsampled4.png,Tumor,105
Q2,grid_93_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_93_52_224.png,Tumor,93
Q2,grid_107_53_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_53_224.png_upsampled0.png,Tumor,107
Q2,grid_103_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_103_44_224.png,Tumor,103
Q2,grid_110_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_110_47_224.png,Tumor,110
Q2,grid_111_43_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_111_43_224.png_upsampled2.png,Tumor,111
Q2,grid_77_49_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_77_49_224.png,Tumor,77
Q2,grid_115_34_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_115_34_224.png,Tumor,115
Q2,grid_104_49_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_104_49_224.png_upsampled0.png,Tumor,104
Q2,grid_106_41_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_106_41_224.png_upsampled1.png,Tumor,106
Q2,grid_116_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_116_38_224.png,Tumor,116
Q2,grid_104_40_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_104_40_224.png_upsampled4.png,Tumor,104
Q2,grid_109_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_109_46_224.png,Tumor,109
Q2,grid_78_38_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_78_38_224.png,Tumor,78
Q2,grid_107_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_53_224.png,Tumor,107
Q2,grid_102_42_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_102_42_224.png,Tumor,102
Q2,grid_102_51_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_102_51_224.png_upsampled4.png,Tumor,102
Q2,grid_102_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_102_52_224.png,Tumor,102
Q2,grid_114_32_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_114_32_224.png,Tumor,114
Q2,grid_109_48_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_109_48_224.png_upsampled0.png,Tumor,109
Q2,grid_119_31_224.png_upsampled1.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_119_31_224.png_upsampled1.png,Tumor,119
Q2,grid_118_51_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_118_51_224.png_upsampled3.png,Tumor,118
Q2,grid_110_44_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_110_44_224.png_upsampled0.png,Tumor,110
Q2,grid_98_48_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_98_48_224.png_upsampled4.png,Tumor,98
Q2,grid_94_51_224.png_upsampled4.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_94_51_224.png_upsampled4.png,Tumor,94
Q2,grid_81_52_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_81_52_224.png_upsampled3.png,Tumor,81
Q2,grid_109_53_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_109_53_224.png,Tumor,109
Q2,grid_109_43_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_109_43_224.png,Tumor,109
Q2,grid_107_46_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_107_46_224.png,Tumor,107
Q2,grid_82_48_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_82_48_224.png_upsampled3.png,Tumor,82
Q2,grid_104_51_224.png_upsampled0.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_104_51_224.png_upsampled0.png,Tumor,104
Q2,grid_111_44_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_111_44_224.png,Tumor,111
Q2,grid_113_53_224.png_upsampled3.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_113_53_224.png_upsampled3.png,Tumor,113
Q2,grid_102_47_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_102_47_224.png,Tumor,102
Q2,grid_89_52_224.png_upsampled2.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_89_52_224.png_upsampled2.png,Tumor,89
Q2,grid_81_52_224.png,projectdata/images/uncentred_ternary_224_stratified4fold_1000per_seed3888/Q2/Tumor/grid_81_52_224.png,Tumor,81
